"region_id","Kode Region","Desa","Kode Desa","Kecamatan","Kode Kecamatan","Kota/Kabupaten","Kode Kota/Kabupaten","Provinsi","Kode Provinsi","Kode Pos"
43984,"35.13.21.2008",Mentor,"35.13.21.2008",Sumberasih,"35.13.21",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67251"
43985,"35.13.21.2009",Ambulu,"35.13.21.2009",Sumberasih,"35.13.21",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67251"
43986,"35.13.21.2010",Banjarsari,"35.13.21.2010",Sumberasih,"35.13.21",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67251"
43987,"35.13.21.2011",Lemahkembar,"35.13.21.2011",Sumberasih,"35.13.21",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67251"
43988,"35.13.21.2012",Pesisir,"35.13.21.2012",Sumberasih,"35.13.21",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67251"
43989,"35.13.21.2013",Giliketapang,"35.13.21.2013",Sumberasih,"35.13.21",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67251"
43990,"35.13.22.2001",Sumberkare,"35.13.22.2001",Wonomerto,"35.13.22",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67253"
43991,"35.13.22.2002",Patalan,"35.13.22.2002",Wonomerto,"35.13.22",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67253"
43992,"35.13.22.2003",Jrebeng,"35.13.22.2003",Wonomerto,"35.13.22",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67253"
43993,"35.13.22.2004",Wonorejo,"35.13.22.2004",Wonomerto,"35.13.22",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67253"
43994,"35.13.22.2005",Tunggakcerme,"35.13.22.2005",Wonomerto,"35.13.22",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67253"
43995,"35.13.22.2006",Pohsangit Tengah,"35.13.22.2006",Wonomerto,"35.13.22",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67253"
43996,"35.13.22.2007",Pohsangit Lor,"35.13.22.2007",Wonomerto,"35.13.22",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67253"
43997,"35.13.22.2008",Pohsangit Ngisor,"35.13.22.2008",Wonomerto,"35.13.22",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67253"
43998,"35.13.22.2009",Sepuhgembol,"35.13.22.2009",Wonomerto,"35.13.22",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67253"
43999,"35.13.22.2010",Kareng Kidul,"35.13.22.2010",Wonomerto,"35.13.22",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67253"
44000,"35.13.22.2011",Kedungsupit,"35.13.22.2011",Wonomerto,"35.13.22",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67253"
44001,"35.13.23.2001",Sumberrejo,"35.13.23.2001",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44002,"35.13.23.2002",Sumendi,"35.13.23.2002",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44003,"35.13.23.2003",Bayeman,"35.13.23.2003",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44004,"35.13.23.2004",Dungun,"35.13.23.2004",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44005,"35.13.23.2005",Curahdringu,"35.13.23.2005",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44006,"35.13.23.2006",Wringinanom,"35.13.23.2006",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44007,"35.13.23.2007",Sumberkramat,"35.13.23.2007",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44008,"35.13.23.2008",Tongaswetan,"35.13.23.2008",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44009,"35.13.23.2009",Pamatan,"35.13.23.2009",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44010,"35.13.23.2010",Klampok,"35.13.23.2010",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44011,"35.13.23.2011",Tongaskulon,"35.13.23.2011",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44012,"35.13.23.2012",Curahtulis,"35.13.23.2012",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44013,"35.13.23.2013",Tambakrejo,"35.13.23.2013",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44014,"35.13.23.2014",Tanjungrejo,"35.13.23.2014",Tongas,"35.13.23",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67252"
44015,"35.13.24.2001",Sapih,"35.13.24.2001",Lumbang,"35.13.24",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67255"
44016,"35.13.24.2002",Negororejo,"35.13.24.2002",Lumbang,"35.13.24",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67255"
44017,"35.13.24.2003",Branggah,"35.13.24.2003",Lumbang,"35.13.24",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67255"
44018,"35.13.24.2004",Lambangkuning,"35.13.24.2004",Lumbang,"35.13.24",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67255"
44019,"35.13.24.2005",Wonogoro,"35.13.24.2005",Lumbang,"35.13.24",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67255"
44020,"35.13.24.2006",Palangbesi,"35.13.24.2006",Lumbang,"35.13.24",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67255"
44021,"35.13.24.2007",Boto,"35.13.24.2007",Lumbang,"35.13.24",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67255"
44022,"35.13.24.2008",Lumbang,"35.13.24.2008",Lumbang,"35.13.24",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67255"
44023,"35.13.24.2009",Tandonsentul,"35.13.24.2009",Lumbang,"35.13.24",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67255"
44024,"35.13.24.2010",Purut,"35.13.24.2010",Lumbang,"35.13.24",Kabupaten Probolinggo,"35.13",Jawa Timur,"35","67255"
44025,"35.14.01.2001",Gerbo,"35.14.01.2001",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44026,"35.14.01.2002",Dawuhansengon,"35.14.01.2002",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44027,"35.14.01.2003",Lebak Rejo,"35.14.01.2003",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44028,"35.14.01.2004",Cowek,"35.14.01.2004",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44029,"35.14.01.2005",Purwodadi,"35.14.01.2005",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44030,"35.14.01.2006",Parerejo,"35.14.01.2006",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44031,"35.14.01.2007",Gajahrejo,"35.14.01.2007",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44032,"35.14.01.2008",Sentul,"35.14.01.2008",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44033,"35.14.01.2009",Jatisari,"35.14.01.2009",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44034,"35.14.01.2010",Tambak Sari,"35.14.01.2010",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44035,"35.14.01.2011",Pucang Sari,"35.14.01.2011",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44036,"35.14.01.2012",Semut,"35.14.01.2012",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44037,"35.14.01.2013",Capang,"35.14.01.2013",Purwodadi,"35.14.01",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67163"
44038,"35.14.02.2001",Ngadirejo,"35.14.02.2001",Tutur,"35.14.02",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67165"
44039,"35.14.02.2002",Blarang,"35.14.02.2002",Tutur,"35.14.02",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67165"
44040,"35.14.02.2003",Kayu Kebek,"35.14.02.2003",Tutur,"35.14.02",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67165"
44041,"35.14.02.2004",Andono Sari,"35.14.02.2004",Tutur,"35.14.02",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67165"
44042,"35.14.02.2005",Wonosari,"35.14.02.2005",Tutur,"35.14.02",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67165"
44043,"35.14.02.2006",Gendro,"35.14.02.2006",Tutur,"35.14.02",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67165"
44044,"35.14.02.2007",Tlogosari,"35.14.02.2007",Tutur,"35.14.02",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67165"
44045,"35.14.02.2008",Tutur,"35.14.02.2008",Tutur,"35.14.02",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67165"
44046,"35.14.02.2009",Pungging,"35.14.02.2009",Tutur,"35.14.02",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67165"
44047,"35.14.02.2010",Kalipucang,"35.14.02.2010",Tutur,"35.14.02",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67165"
44048,"35.14.02.2011",Sumber Pitu,"35.14.02.2011",Tutur,"35.14.02",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67165"
44049,"35.14.02.2012",Ngembal,"35.14.02.2012",Tutur,"35.14.02",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67165"
44050,"35.14.03.2001",Kemiri,"35.14.03.2001",Puspo,"35.14.03",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67176"
44051,"35.14.03.2002",Janjangwulung,"35.14.03.2002",Puspo,"35.14.03",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67176"
44052,"35.14.03.2003",Palangsari,"35.14.03.2003",Puspo,"35.14.03",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67176"
44053,"35.14.03.2004",Puspo,"35.14.03.2004",Puspo,"35.14.03",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67176"
44054,"35.14.03.2005",Jimbaran,"35.14.03.2005",Puspo,"35.14.03",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67176"
44055,"35.14.03.2006",Pusung Malang,"35.14.03.2006",Puspo,"35.14.03",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67176"
44056,"35.14.03.2007",Keduwung,"35.14.03.2007",Puspo,"35.14.03",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67176"
44057,"35.14.04.2001",Wonorejo,"35.14.04.2001",Lumbang,"35.14.04",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67183"
44058,"35.14.04.2002",Banjarimbo,"35.14.04.2002",Lumbang,"35.14.04",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67183"
44059,"35.14.04.2003",Welulang,"35.14.04.2003",Lumbang,"35.14.04",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67183"
44060,"35.14.04.2004",Watu Lumbung,"35.14.04.2004",Lumbang,"35.14.04",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67183"
44061,"35.14.04.2005",Panditan,"35.14.04.2005",Lumbang,"35.14.04",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67183"
44062,"35.14.04.2006",Bulu Kandang,"35.14.04.2006",Lumbang,"35.14.04",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67183"
44063,"35.14.04.2007",Lumbang,"35.14.04.2007",Lumbang,"35.14.04",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67183"
44064,"35.14.04.2008",Pancur,"35.14.04.2008",Lumbang,"35.14.04",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67183"
44065,"35.14.04.2009",Kronto,"35.14.04.2009",Lumbang,"35.14.04",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67183"
44066,"35.14.04.2010",Karang Asem,"35.14.04.2010",Lumbang,"35.14.04",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67183"
44067,"35.14.04.2011",Cukur Guling,"35.14.04.2011",Lumbang,"35.14.04",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67183"
44068,"35.14.04.2012",Karang Jati,"35.14.04.2012",Lumbang,"35.14.04",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67183"
44069,"35.14.05.2001",Ngantungan,"35.14.05.2001",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44070,"35.14.05.2002",Galih,"35.14.05.2002",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44071,"35.14.05.2003",Petung,"35.14.05.2003",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44072,"35.14.05.2004",Klakah,"35.14.05.2004",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44073,"35.14.05.2005",Sibon,"35.14.05.2005",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44074,"35.14.05.2006",Mangguan,"35.14.05.2006",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44075,"35.14.05.2007",Ampel Sari,"35.14.05.2007",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44076,"35.14.05.2008",Tempuran,"35.14.05.2008",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44077,"35.14.05.2009",Sapulante,"35.14.05.2009",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44078,"35.14.05.2010",Pohgedang,"35.14.05.2010",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44079,"35.14.05.2011",Pasrepan,"35.14.05.2011",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44080,"35.14.05.2012",Rejosalam,"35.14.05.2012",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44081,"35.14.05.2013",Cengkrong,"35.14.05.2013",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44082,"35.14.05.2014",Lemahbang,"35.14.05.2014",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44083,"35.14.05.2015",Tambak Rejo,"35.14.05.2015",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44084,"35.14.05.2016",Pohgading,"35.14.05.2016",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44085,"35.14.05.2017",Jogorepuh,"35.14.05.2017",Pasrepan,"35.14.05",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67175"
44086,"35.14.06.1024",Kejayan,"35.14.06.1024",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44087,"35.14.06.2001",Oro Oro Puleh,"35.14.06.2001",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44088,"35.14.06.2002",Kedungpengaron,"35.14.06.2002",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44089,"35.14.06.2003",Benerwojo,"35.14.06.2003",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44090,"35.14.06.2004",Cobanjoyo,"35.14.06.2004",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44091,"35.14.06.2005",Kepuh,"35.14.06.2005",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44092,"35.14.06.2006",Lorokan,"35.14.06.2006",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44093,"35.14.06.2007",Klangrong,"35.14.06.2007",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44094,"35.14.06.2008",Linggo,"35.14.06.2008",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44095,"35.14.06.2009",Ambal Ambil,"35.14.06.2009",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44096,"35.14.06.2010",Kedemungan,"35.14.06.2010",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44097,"35.14.06.2011",Wrati,"35.14.06.2011",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44098,"35.14.06.2012",Pacar Keling,"35.14.06.2012",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44099,"35.14.06.2013",Luwuk,"35.14.06.2013",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44100,"35.14.06.2014",Sumber Suko,"35.14.06.2014",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44101,"35.14.06.2015",Sumber Banteng,"35.14.06.2015",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44102,"35.14.06.2016",Kurung,"35.14.06.2016",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44103,"35.14.06.2017",Tanggulangin,"35.14.06.2017",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44104,"35.14.06.2018",Randugong,"35.14.06.2018",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44105,"35.14.06.2019",Wangkalwetan,"35.14.06.2019",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44106,"35.14.06.2020",Klinter,"35.14.06.2020",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44107,"35.14.06.2021",Tundosuro/Tundosor o,"35.14.06.2021",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44108,"35.14.06.2022",Ketangirejo,"35.14.06.2022",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44109,"35.14.06.2023",Patebon,"35.14.06.2023",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44110,"35.14.06.2025",Sladi,"35.14.06.2025",Kejayan,"35.14.06",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67172"
44111,"35.14.07.2001",Karangmenggah,"35.14.07.2001",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44112,"35.14.07.2002",Karangjatianyar,"35.14.07.2002",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44113,"35.14.07.2003",Pakijangan,"35.14.07.2003",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44114,"35.14.07.2004",Cobanblimbing,"35.14.07.2004",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44115,"35.14.07.2005",Wonorejo,"35.14.07.2005",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44116,"35.14.07.2006",Wonosari,"35.14.07.2006",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44117,"35.14.07.2007",Tamansari,"35.14.07.2007",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44118,"35.14.07.2008",Jati Gunting,"35.14.07.2008",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44119,"35.14.07.2009",Rebono,"35.14.07.2009",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44120,"35.14.07.2010",Karangsono,"35.14.07.2010",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44121,"35.14.07.2011",Kendangdukuh,"35.14.07.2011",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44122,"35.14.07.2012",Karangasem,"35.14.07.2012",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44123,"35.14.07.2013",Kluwut,"35.14.07.2013",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44124,"35.14.07.2014",Sambisirah,"35.14.07.2014",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44125,"35.14.07.2015",Lebak Sari,"35.14.07.2015",Wonorejo,"35.14.07",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67173"
44126,"35.14.08.1006",Purwosari,"35.14.08.1006",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44127,"35.14.08.2001",Sumberrejo,"35.14.08.2001",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44128,"35.14.08.2002",Sekarmojo,"35.14.08.2002",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44129,"35.14.08.2003",Tejowangi,"35.14.08.2003",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44130,"35.14.08.2004",Kertosari,"35.14.08.2004",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44131,"35.14.08.2005",Martopuro,"35.14.08.2005",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44132,"35.14.08.2007",Sengonagung,"35.14.08.2007",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44133,"35.14.08.2008",Pager,"35.14.08.2008",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44134,"35.14.08.2009",Cendono,"35.14.08.2009",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44135,"35.14.08.2010",Karangrejo,"35.14.08.2010",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44136,"35.14.08.2011",Sumbersuko,"35.14.08.2011",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44137,"35.14.08.2012",Pucang Sari,"35.14.08.2012",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44138,"35.14.08.2013",Kayoman,"35.14.08.2013",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44139,"35.14.08.2014",Sukodermo,"35.14.08.2014",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44140,"35.14.08.2015",Bakalan,"35.14.08.2015",Purwosari,"35.14.08",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67162"
44141,"35.14.09.2001",Gunting,"35.14.09.2001",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44142,"35.14.09.2002",Pakukerto,"35.14.09.2002",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44143,"35.14.09.2003",Glagahsari,"35.14.09.2003",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44144,"35.14.09.2004",Sukorejo,"35.14.09.2004",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44145,"35.14.09.2005",Karangsono,"35.14.09.2005",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44146,"35.14.09.2006",Sebandung,"35.14.09.2006",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44147,"35.14.09.2007",Dukuhsari,"35.14.09.2007",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44148,"35.14.09.2008",Lecari,"35.14.09.2008",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44149,"35.14.09.2009",Lemahbang,"35.14.09.2009",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44150,"35.14.09.2010",Ngadimulyo,"35.14.09.2010",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44151,"35.14.09.2011",Tanjungarum,"35.14.09.2011",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44152,"35.14.09.2012",Suwayuwo,"35.14.09.2012",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44153,"35.14.09.2013",Mojotengah,"35.14.09.2013",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44154,"35.14.09.2014",Kalirejo,"35.14.09.2014",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44155,"35.14.09.2015",Candibinangun,"35.14.09.2015",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44156,"35.14.09.2016",Kenduruan,"35.14.09.2016",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44157,"35.14.09.2017",Sukorame,"35.14.09.2017",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44158,"35.14.09.2018",Curahrejo,"35.14.09.2018",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44159,"35.14.09.2019",Wonokerto,"35.14.09.2019",Sukorejo,"35.14.09",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67161"
44160,"35.14.10.1007",Ledug,"35.14.10.1007",Prigen,"35.14.10",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67157"
44161,"35.14.10.1008",Pecalukan,"35.14.10.1008",Prigen,"35.14.10",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67157"
44162,"35.14.10.1009",Prigen,"35.14.10.1009",Prigen,"35.14.10",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67157"
44163,"35.14.10.2001",Jatiarjo,"35.14.10.2001",Prigen,"35.14.10",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67157"
44164,"35.14.10.2002",Watuagung,"35.14.10.2002",Prigen,"35.14.10",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67157"
44165,"35.14.10.2003",Dayurejo,"35.14.10.2003",Prigen,"35.14.10",Kabupaten Pasuruan,"35.14",Jawa Timur,"35","67157"
